date,time,site_name,cluster,agency_name,material,ticket_no,vehicle_no,transfer_party_name,first_weight,first_timestamp,second_weight,second_timestamp,net_weight,material_type,first_front_image,first_back_image,second_front_image,second_back_image,site_incharge,user_name,cloud_upload_timestamp,record_status,net_weight_calculated,_source_file,_processed_timestamp,_folder_source
2025-07-06,15:10:09,Yemmiganur,Kurnool,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0380,AP37TE7155,On-site,27170,06-07-2025 15:05:19,9810,06-07-2025 15:09:57,17360,Legacy/MSW,Yemmiganur_AP37TE7155_20250706_150527_1st_front.jpg,Yemmiganur_AP37TE7155_20250706_150530_1st_back.jpg,Yemmiganur_AP37TE7155_20250706_151002_2nd_front.jpg,Yemmiganur_AP37TE7155_20250706_151005_2nd_back.jpg,Avijit Mondal,admin,2025-07-06 18:04:35,complete,17360,Saurashtra_Enviro_Projects_Pvt._Ltd./Yemmiganur/2025-07-06/json_backups/Saurashtra_Enviro_Projects_Pvt._Ltd./Yemmiganur/T0380/20250706_180435.json,2025-07-07 3:50:16,Saurashtra_Enviro_Projects_Pvt._Ltd./Yemmiganur
2025-07-06,15:28:39,Yemmiganur,Kurnool,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0382,AP37TE7155,On-site,24570,06-07-2025 15:22:55,9810,06-07-2025 15:28:28,14760,Legacy/MSW,Yemmiganur_AP37TE7155_20250706_152301_1st_front.jpg,Yemmiganur_AP37TE7155_20250706_152304_1st_back.jpg,Yemmiganur_AP37TE7155_20250706_152833_2nd_front.jpg,Yemmiganur_AP37TE7155_20250706_152836_2nd_back.jpg,Avijit Mondal,admin,2025-07-06 18:04:35,complete,14760,Saurashtra_Enviro_Projects_Pvt._Ltd./Yemmiganur/2025-07-06/json_backups/Saurashtra_Enviro_Projects_Pvt._Ltd./Yemmiganur/T0382/20250706_180435.json,2025-07-07 3:50:16,Saurashtra_Enviro_Projects_Pvt._Ltd./Yemmiganur
2025-07-06,10:25:18,Yemmiganur,Kurnool,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0360,AP29U9582,On-site,32350,06-07-2025 9:25:37,10840,06-07-2025 10:25:04,21510,Legacy/MSW,Yemmiganur_AP29U9582_20250706_092543_1st_front.jpg,Yemmiganur_AP29U9582_20250706_092547_1st_back.jpg,Yemmiganur_AP29U9582_20250706_102509_2nd_front.jpg,Yemmiganur_AP29U9582_20250706_102515_2nd_back.jpg,Avijit Mondal,admin,2025-07-06 10:25:19,complete,21510,Saurashtra_Enviro_Projects_Pvt._Ltd./Yemmiganur/2025-07-06/json_backups/Saurashtra_Enviro_Projects_Pvt._Ltd./Yemmiganur/T0360/20250706_102519.json,2025-07-07 3:50:16,Saurashtra_Enviro_Projects_Pvt._Ltd./Yemmiganur
2025-07-06,16:47:38,Yemmiganur,Kurnool,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0389,AP29U9582,On-site,30150,06-07-2025 16:41:46,10640,06-07-2025 16:47:25,19510,Legacy/MSW,Yemmiganur_AP29U9582_20250706_164154_1st_front.jpg,Yemmiganur_AP29U9582_20250706_164159_1st_back.jpg,Yemmiganur_AP29U9582_20250706_164732_2nd_front.jpg,Yemmiganur_AP29U9582_20250706_164735_2nd_back.jpg,Avijit Mondal,admin,2025-07-06 18:04:50,complete,19510,Saurashtra_Enviro_Projects_Pvt._Ltd./Yemmiganur/2025-07-06/json_backups/Saurashtra_Enviro_Projects_Pvt._Ltd./Yemmiganur/T0389/20250706_180450.json,2025-07-07 3:50:16,Saurashtra_Enviro_Projects_Pvt._Ltd./Yemmiganur
2025-07-06,14:31:51,Yemmiganur,Kurnool,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0377,AP29U9582,On-site,29610,06-07-2025 14:27:45,10640,06-07-2025 14:31:37,18970,Legacy/MSW,Yemmiganur_AP29U9582_20250706_142750_1st_front.jpg,Yemmiganur_AP29U9582_20250706_142754_1st_back.jpg,Yemmiganur_AP29U9582_20250706_143144_2nd_front.jpg,Yemmiganur_AP29U9582_20250706_143147_2nd_back.jpg,Avijit Mondal,admin,2025-07-06 18:04:10,complete,18970,Saurashtra_Enviro_Projects_Pvt._Ltd./Yemmiganur/2025-07-06/json_backups/Saurashtra_Enviro_Projects_Pvt._Ltd./Yemmiganur/T0377/20250706_180410.json,2025-07-07 3:50:16,Saurashtra_Enviro_Projects_Pvt._Ltd./Yemmiganur
2025-07-06,17:55:03,Yemmiganur,Kurnool,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0394,AP29U9582,On-site,30620,06-07-2025 17:47:01,10700,06-07-2025 17:54:53,19920,Legacy/MSW,Yemmiganur_AP29U9582_20250706_174706_1st_front.jpg,Yemmiganur_AP29U9582_20250706_174709_1st_back.jpg,Yemmiganur_AP29U9582_20250706_175457_2nd_front.jpg,Yemmiganur_AP29U9582_20250706_175500_2nd_back.jpg,Avijit Mondal,admin,2025-07-06 18:05:04,complete,19920,Saurashtra_Enviro_Projects_Pvt._Ltd./Yemmiganur/2025-07-06/json_backups/Saurashtra_Enviro_Projects_Pvt._Ltd./Yemmiganur/T0394/20250706_180504.json,2025-07-07 3:50:17,Saurashtra_Enviro_Projects_Pvt._Ltd./Yemmiganur
2025-07-06,17:32:30,Yemmiganur,Kurnool,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0392,AP29U9582,On-site,28170,06-07-2025 17:26:17,10680,06-07-2025 17:32:20,17490,Legacy/MSW,Yemmiganur_AP29U9582_20250706_172622_1st_front.jpg,Yemmiganur_AP29U9582_20250706_172625_1st_back.jpg,Yemmiganur_AP29U9582_20250706_173225_2nd_front.jpg,Yemmiganur_AP29U9582_20250706_173228_2nd_back.jpg,Avijit Mondal,admin,2025-07-06 18:05:02,complete,17490,Saurashtra_Enviro_Projects_Pvt._Ltd./Yemmiganur/2025-07-06/json_backups/Saurashtra_Enviro_Projects_Pvt._Ltd./Yemmiganur/T0392/20250706_180502.json,2025-07-07 3:50:17,Saurashtra_Enviro_Projects_Pvt._Ltd./Yemmiganur
2025-07-06,12:45:21,Yemmiganur,Kurnool,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0373,AP29U9582,On-site,29020,06-07-2025 12:38:03,10740,06-07-2025 12:45:06,18280,Legacy/MSW,Yemmiganur_AP29U9582_20250706_123809_1st_front.jpg,Yemmiganur_AP29U9582_20250706_123813_1st_back.jpg,Yemmiganur_AP29U9582_20250706_124513_2nd_front.jpg,Yemmiganur_AP29U9582_20250706_124518_2nd_back.jpg,Avijit Mondal,admin,2025-07-06 13:06:45,complete,18280,Saurashtra_Enviro_Projects_Pvt._Ltd./Yemmiganur/2025-07-06/json_backups/Saurashtra_Enviro_Projects_Pvt._Ltd./Yemmiganur/T0373/20250706_130645.json,2025-07-07 3:50:17,Saurashtra_Enviro_Projects_Pvt._Ltd./Yemmiganur
2025-07-06,14:47:32,Yemmiganur,Kurnool,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0378,AP37TE7155,On-site,25650,06-07-2025 14:38:47,9860,06-07-2025 14:47:20,15790,Legacy/MSW,Yemmiganur_AP37TE7155_20250706_143853_1st_front.jpg,Yemmiganur_AP37TE7155_20250706_143856_1st_back.jpg,Yemmiganur_AP37TE7155_20250706_144724_2nd_front.jpg,Yemmiganur_AP37TE7155_20250706_144729_2nd_back.jpg,Avijit Mondal,admin,2025-07-06 18:04:10,complete,15790,Saurashtra_Enviro_Projects_Pvt._Ltd./Yemmiganur/2025-07-06/json_backups/Saurashtra_Enviro_Projects_Pvt._Ltd./Yemmiganur/T0378/20250706_180410.json,2025-07-07 3:50:17,Saurashtra_Enviro_Projects_Pvt._Ltd./Yemmiganur
2025-07-06,11:28:06,Yemmiganur,Kurnool,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0366,AP29U9582,On-site,29870,06-07-2025 11:22:32,10770,06-07-2025 11:27:46,19100,Legacy/MSW,Yemmiganur_AP29U9582_20250706_112236_1st_front.jpg,Yemmiganur_AP29U9582_20250706_112239_1st_back.jpg,Yemmiganur_AP29U9582_20250706_112800_2nd_front.jpg,Yemmiganur_AP29U9582_20250706_112803_2nd_back.jpg,Avijit Mondal,admin,2025-07-06 13:06:16,complete,19100,Saurashtra_Enviro_Projects_Pvt._Ltd./Yemmiganur/2025-07-06/json_backups/Saurashtra_Enviro_Projects_Pvt._Ltd./Yemmiganur/T0366/20250706_130616.json,2025-07-07 3:50:17,Saurashtra_Enviro_Projects_Pvt._Ltd./Yemmiganur
2025-07-06,0:23:05,Yemmiganur,Kurnool,Saurashtra Enviro Projects Pvt. Ltd.,Inert,T0353,AP29U9582,On-site,32330,05-07-2025 22:06:55,10830,06-07-2025 0:22:54,21500,Inert,Yemmiganur_AP29U9582_20250705_220700_1st_front.jpg,Yemmiganur_AP29U9582_20250705_220708_1st_back.jpg,Yemmiganur_AP29U9582_20250706_002259_2nd_front.jpg,Yemmiganur_AP29U9582_20250706_002303_2nd_back.jpg,Avijit Mondal,admin,2025-07-06 10:23:32,complete,21500,Saurashtra_Enviro_Projects_Pvt._Ltd./Yemmiganur/2025-07-06/json_backups/Saurashtra_Enviro_Projects_Pvt._Ltd./Yemmiganur/T0353/20250706_102332.json,2025-07-07 3:50:17,Saurashtra_Enviro_Projects_Pvt._Ltd./Yemmiganur
2025-07-06,12:02:56,Yemmiganur,Kurnool,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0369,AP29U9582,On-site,32460,06-07-2025 11:57:19,10930,06-07-2025 12:02:46,21530,Legacy/MSW,Yemmiganur_AP29U9582_20250706_115729_1st_front.jpg,Yemmiganur_AP29U9582_20250706_115732_1st_back.jpg,Yemmiganur_AP29U9582_20250706_120251_2nd_front.jpg,Yemmiganur_AP29U9582_20250706_120254_2nd_back.jpg,Avijit Mondal,admin,2025-07-06 13:06:34,complete,21530,Saurashtra_Enviro_Projects_Pvt._Ltd./Yemmiganur/2025-07-06/json_backups/Saurashtra_Enviro_Projects_Pvt._Ltd./Yemmiganur/T0369/20250706_130634.json,2025-07-07 3:50:17,Saurashtra_Enviro_Projects_Pvt._Ltd./Yemmiganur
2025-07-06,15:40:25,Yemmiganur,Kurnool,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0383,AP29U9582,On-site,28180,06-07-2025 15:35:31,10710,06-07-2025 15:40:15,17470,Legacy/MSW,Yemmiganur_AP29U9582_20250706_153539_1st_front.jpg,Yemmiganur_AP29U9582_20250706_153542_1st_back.jpg,Yemmiganur_AP29U9582_20250706_154019_2nd_front.jpg,Yemmiganur_AP29U9582_20250706_154022_2nd_back.jpg,Avijit Mondal,admin,2025-07-06 18:04:35,complete,17470,Saurashtra_Enviro_Projects_Pvt._Ltd./Yemmiganur/2025-07-06/json_backups/Saurashtra_Enviro_Projects_Pvt._Ltd./Yemmiganur/T0383/20250706_180435.json,2025-07-07 3:50:17,Saurashtra_Enviro_Projects_Pvt._Ltd./Yemmiganur
2025-07-06,9:17:26,Yemmiganur,Kurnool,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0359,AP37TE7155,On-site,32580,06-07-2025 9:12:23,9800,06-07-2025 9:17:13,22780,Legacy/MSW,Yemmiganur_AP37TE7155_20250706_091231_1st_front.jpg,Yemmiganur_AP37TE7155_20250706_091235_1st_back.jpg,Yemmiganur_AP37TE7155_20250706_091718_2nd_front.jpg,Yemmiganur_AP37TE7155_20250706_091723_2nd_back.jpg,Avijit Mondal,admin,2025-07-06 10:24:21,complete,22780,Saurashtra_Enviro_Projects_Pvt._Ltd./Yemmiganur/2025-07-06/json_backups/Saurashtra_Enviro_Projects_Pvt._Ltd./Yemmiganur/T0359/20250706_102421.json,2025-07-07 3:50:17,Saurashtra_Enviro_Projects_Pvt._Ltd./Yemmiganur
2025-07-06,10:44:32,Yemmiganur,Kurnool,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0362,AP29U9582,On-site,30930,06-07-2025 10:39:50,10810,06-07-2025 10:44:19,20120,Legacy/MSW,Yemmiganur_AP29U9582_20250706_103955_1st_front.jpg,Yemmiganur_AP29U9582_20250706_103958_1st_back.jpg,Yemmiganur_AP29U9582_20250706_104424_2nd_front.jpg,Yemmiganur_AP29U9582_20250706_104428_2nd_back.jpg,Avijit Mondal,admin,2025-07-06 13:06:16,complete,20120,Saurashtra_Enviro_Projects_Pvt._Ltd./Yemmiganur/2025-07-06/json_backups/Saurashtra_Enviro_Projects_Pvt._Ltd./Yemmiganur/T0362/20250706_130616.json,2025-07-07 3:50:18,Saurashtra_Enviro_Projects_Pvt._Ltd./Yemmiganur
2025-07-06,16:10:31,Yemmiganur,Kurnool,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0385,AP29U9582,On-site,27740,06-07-2025 16:02:35,10750,06-07-2025 16:10:15,16990,Legacy/MSW,Yemmiganur_AP29U9582_20250706_160241_1st_front.jpg,Yemmiganur_AP29U9582_20250706_160244_1st_back.jpg,Yemmiganur_AP29U9582_20250706_161022_2nd_front.jpg,Yemmiganur_AP29U9582_20250706_161028_2nd_back.jpg,Avijit Mondal,admin,2025-07-06 18:04:44,complete,16990,Saurashtra_Enviro_Projects_Pvt._Ltd./Yemmiganur/2025-07-06/json_backups/Saurashtra_Enviro_Projects_Pvt._Ltd./Yemmiganur/T0385/20250706_180444.json,2025-07-07 3:50:18,Saurashtra_Enviro_Projects_Pvt._Ltd./Yemmiganur
2025-07-06,4:56:29,Yemmiganur,Kurnool,Saurashtra Enviro Projects Pvt. Ltd.,Inert,T0356,AP29U9582,On-site,32970,06-07-2025 3:31:14,10950,06-07-2025 4:56:15,22020,Inert,Yemmiganur_AP29U9582_20250706_033119_1st_front.jpg,Yemmiganur_AP29U9582_20250706_033123_1st_back.jpg,Yemmiganur_AP29U9582_20250706_045621_2nd_front.jpg,Yemmiganur_AP29U9582_20250706_045625_2nd_back.jpg,Avijit Mondal,admin,2025-07-06 10:23:58,complete,22020,Saurashtra_Enviro_Projects_Pvt._Ltd./Yemmiganur/2025-07-06/json_backups/Saurashtra_Enviro_Projects_Pvt._Ltd./Yemmiganur/T0356/20250706_102358.json,2025-07-07 3:50:18,Saurashtra_Enviro_Projects_Pvt._Ltd./Yemmiganur
2025-07-06,11:59:29,Yemmiganur,Kurnool,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0368,AP37TE7155,On-site,27420,06-07-2025 11:54:53,10000,06-07-2025 11:59:19,17420,Legacy/MSW,Yemmiganur_AP37TE7155_20250706_115457_1st_front.jpg,Yemmiganur_AP37TE7155_20250706_115500_1st_back.jpg,Yemmiganur_AP37TE7155_20250706_115924_2nd_front.jpg,Yemmiganur_AP37TE7155_20250706_115927_2nd_back.jpg,Avijit Mondal,admin,2025-07-06 13:06:33,complete,17420,Saurashtra_Enviro_Projects_Pvt._Ltd./Yemmiganur/2025-07-06/json_backups/Saurashtra_Enviro_Projects_Pvt._Ltd./Yemmiganur/T0368/20250706_130633.json,2025-07-07 3:50:18,Saurashtra_Enviro_Projects_Pvt._Ltd./Yemmiganur
2025-07-06,11:08:57,Yemmiganur,Kurnool,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0364,AP29U9582,On-site,30440,06-07-2025 11:04:26,10740,06-07-2025 11:08:47,19700,Legacy/MSW,Yemmiganur_AP29U9582_20250706_110438_1st_front.jpg,Yemmiganur_AP29U9582_20250706_110441_1st_back.jpg,Yemmiganur_AP29U9582_20250706_110852_2nd_front.jpg,Yemmiganur_AP29U9582_20250706_110854_2nd_back.jpg,Avijit Mondal,admin,2025-07-06 13:06:16,complete,19700,Saurashtra_Enviro_Projects_Pvt._Ltd./Yemmiganur/2025-07-06/json_backups/Saurashtra_Enviro_Projects_Pvt._Ltd./Yemmiganur/T0364/20250706_130616.json,2025-07-07 3:50:18,Saurashtra_Enviro_Projects_Pvt._Ltd./Yemmiganur
2025-07-06,12:25:00,Yemmiganur,Kurnool,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0371,AP29U9582,On-site,30550,06-07-2025 12:19:04,10660,06-07-2025 12:24:45,19890,Legacy/MSW,Yemmiganur_AP29U9582_20250706_121910_1st_front.jpg,Yemmiganur_AP29U9582_20250706_121914_1st_back.jpg,Yemmiganur_AP29U9582_20250706_122454_2nd_front.jpg,Yemmiganur_AP29U9582_20250706_122458_2nd_back.jpg,Avijit Mondal,admin,2025-07-06 13:06:36,complete,19890,Saurashtra_Enviro_Projects_Pvt._Ltd./Yemmiganur/2025-07-06/json_backups/Saurashtra_Enviro_Projects_Pvt._Ltd./Yemmiganur/T0371/20250706_130636.json,2025-07-07 3:50:18,Saurashtra_Enviro_Projects_Pvt._Ltd./Yemmiganur
2025-07-06,14:14:01,Yemmiganur,Kurnool,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0375,AP29U9582,On-site,29430,06-07-2025 14:09:07,10700,06-07-2025 14:13:50,18730,Legacy/MSW,Yemmiganur_AP29U9582_20250706_140916_1st_front.jpg,Yemmiganur_AP29U9582_20250706_140920_1st_back.jpg,Yemmiganur_AP29U9582_20250706_141355_2nd_front.jpg,Yemmiganur_AP29U9582_20250706_141358_2nd_back.jpg,Avijit Mondal,admin,2025-07-06 18:04:10,complete,18730,Saurashtra_Enviro_Projects_Pvt._Ltd./Yemmiganur/2025-07-06/json_backups/Saurashtra_Enviro_Projects_Pvt._Ltd./Yemmiganur/T0375/20250706_180410.json,2025-07-07 3:50:18,Saurashtra_Enviro_Projects_Pvt._Ltd./Yemmiganur
2025-07-06,17:00:06,Yemmiganur,Kurnool,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0390,AP37TE7155,On-site,29390,06-07-2025 16:53:42,9800,06-07-2025 16:59:51,19590,Legacy/MSW,Yemmiganur_AP37TE7155_20250706_165348_1st_front.jpg,Yemmiganur_AP37TE7155_20250706_165353_1st_back.jpg,Yemmiganur_AP37TE7155_20250706_165956_2nd_front.jpg,Yemmiganur_AP37TE7155_20250706_170003_2nd_back.jpg,Avijit Mondal,admin,2025-07-06 18:04:56,complete,19590,Saurashtra_Enviro_Projects_Pvt._Ltd./Yemmiganur/2025-07-06/json_backups/Saurashtra_Enviro_Projects_Pvt._Ltd./Yemmiganur/T0390/20250706_180456.json,2025-07-07 3:50:18,Saurashtra_Enviro_Projects_Pvt._Ltd./Yemmiganur
2025-07-06,0:25:23,Yemmiganur,Kurnool,Saurashtra Enviro Projects Pvt. Ltd.,Inert,T0352,AP37TE7155,On-site,30400,05-07-2025 22:01:21,9930,06-07-2025 0:25:14,20470,Inert,Yemmiganur_AP37TE7155_20250705_220129_1st_front.jpg,Yemmiganur_AP37TE7155_20250705_220132_1st_back.jpg,Yemmiganur_AP37TE7155_20250706_002519_2nd_front.jpg,Yemmiganur_AP37TE7155_20250706_002522_2nd_back.jpg,Avijit Mondal,admin,2025-07-06 10:23:50,complete,20470,Saurashtra_Enviro_Projects_Pvt._Ltd./Yemmiganur/2025-07-06/json_backups/Saurashtra_Enviro_Projects_Pvt._Ltd./Yemmiganur/T0352/20250706_102350.json,2025-07-07 3:50:18,Saurashtra_Enviro_Projects_Pvt._Ltd./Yemmiganur
2025-07-06,17:38:01,Yemmiganur,Kurnool,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0393,AP37TE7155,On-site,29440,06-07-2025 17:29:04,9800,06-07-2025 17:37:50,19640,Legacy/MSW,Yemmiganur_AP37TE7155_20250706_172909_1st_front.jpg,Yemmiganur_AP37TE7155_20250706_172911_1st_back.jpg,Yemmiganur_AP37TE7155_20250706_173755_2nd_front.jpg,Yemmiganur_AP37TE7155_20250706_173757_2nd_back.jpg,Avijit Mondal,admin,2025-07-06 18:05:04,complete,19640,Saurashtra_Enviro_Projects_Pvt._Ltd./Yemmiganur/2025-07-06/json_backups/Saurashtra_Enviro_Projects_Pvt._Ltd./Yemmiganur/T0393/20250706_180504.json,2025-07-07 3:50:18,Saurashtra_Enviro_Projects_Pvt._Ltd./Yemmiganur
2025-07-06,2:06:27,Yemmiganur,Kurnool,Saurashtra Enviro Projects Pvt. Ltd.,Inert,T0355,AP37TE7155,On-site,31800,06-07-2025 0:45:10,9880,06-07-2025 2:06:12,21920,Inert,Yemmiganur_AP37TE7155_20250706_004515_1st_front.jpg,Yemmiganur_AP37TE7155_20250706_004518_1st_back.jpg,Yemmiganur_AP37TE7155_20250706_020620_2nd_front.jpg,Yemmiganur_AP37TE7155_20250706_020623_2nd_back.jpg,Avijit Mondal,admin,2025-07-06 10:23:55,complete,21920,Saurashtra_Enviro_Projects_Pvt._Ltd./Yemmiganur/2025-07-06/json_backups/Saurashtra_Enviro_Projects_Pvt._Ltd./Yemmiganur/T0355/20250706_102355.json,2025-07-07 3:50:18,Saurashtra_Enviro_Projects_Pvt._Ltd./Yemmiganur
2025-07-06,18:01:45,Yemmiganur,Kurnool,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0395,AP37TE7155,On-site,30900,06-07-2025 17:58:39,9900,06-07-2025 18:01:33,21000,Legacy/MSW,Yemmiganur_AP37TE7155_20250706_175842_1st_front.jpg,Yemmiganur_AP37TE7155_20250706_175845_1st_back.jpg,Yemmiganur_AP37TE7155_20250706_180139_2nd_front.jpg,Yemmiganur_AP37TE7155_20250706_180143_2nd_back.jpg,Avijit Mondal,admin,2025-07-06 18:05:08,complete,21000,Saurashtra_Enviro_Projects_Pvt._Ltd./Yemmiganur/2025-07-06/json_backups/Saurashtra_Enviro_Projects_Pvt._Ltd./Yemmiganur/T0395/20250706_180508.json,2025-07-07 3:50:18,Saurashtra_Enviro_Projects_Pvt._Ltd./Yemmiganur
2025-07-06,4:58:23,Yemmiganur,Kurnool,Saurashtra Enviro Projects Pvt. Ltd.,Inert,T0357,AP37TE7155,On-site,32050,06-07-2025 3:40:13,9870,06-07-2025 4:58:11,22180,Inert,Yemmiganur_AP37TE7155_20250706_034018_1st_front.jpg,Yemmiganur_AP37TE7155_20250706_034022_1st_back.jpg,Yemmiganur_AP37TE7155_20250706_045816_2nd_front.jpg,Yemmiganur_AP37TE7155_20250706_045820_2nd_back.jpg,Avijit Mondal,admin,2025-07-06 10:24:10,complete,22180,Saurashtra_Enviro_Projects_Pvt._Ltd./Yemmiganur/2025-07-06/json_backups/Saurashtra_Enviro_Projects_Pvt._Ltd./Yemmiganur/T0357/20250706_102410.json,2025-07-07 3:50:19,Saurashtra_Enviro_Projects_Pvt._Ltd./Yemmiganur
2025-07-06,10:31:39,Yemmiganur,Kurnool,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0361,AP37TE7155,On-site,27810,06-07-2025 10:27:49,9820,06-07-2025 10:31:25,17990,Legacy/MSW,Yemmiganur_AP37TE7155_20250706_102753_1st_front.jpg,Yemmiganur_AP37TE7155_20250706_102755_1st_back.jpg,Yemmiganur_AP37TE7155_20250706_103133_2nd_front.jpg,Yemmiganur_AP37TE7155_20250706_103136_2nd_back.jpg,Avijit Mondal,admin,2025-07-06 10:34:32,complete,17990,Saurashtra_Enviro_Projects_Pvt._Ltd./Yemmiganur/2025-07-06/json_backups/Saurashtra_Enviro_Projects_Pvt._Ltd./Yemmiganur/T0361/20250706_103432.json,2025-07-07 3:50:19,Saurashtra_Enviro_Projects_Pvt._Ltd./Yemmiganur
2025-07-06,12:17:35,Yemmiganur,Kurnool,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0370,AP37TE7155,On-site,27480,06-07-2025 12:11:46,9850,06-07-2025 12:17:19,17630,Legacy/MSW,Yemmiganur_AP37TE7155_20250706_121150_1st_front.jpg,Yemmiganur_AP37TE7155_20250706_121154_1st_back.jpg,Yemmiganur_AP37TE7155_20250706_121727_2nd_front.jpg,Yemmiganur_AP37TE7155_20250706_121730_2nd_back.jpg,Avijit Mondal,admin,2025-07-06 13:06:34,complete,17630,Saurashtra_Enviro_Projects_Pvt._Ltd./Yemmiganur/2025-07-06/json_backups/Saurashtra_Enviro_Projects_Pvt._Ltd./Yemmiganur/T0370/20250706_130634.json,2025-07-07 3:50:19,Saurashtra_Enviro_Projects_Pvt._Ltd./Yemmiganur
2025-07-06,16:22:37,Yemmiganur,Kurnool,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0386,AP37TE7155,On-site,28220,06-07-2025 16:11:53,9810,06-07-2025 16:22:21,18410,Legacy/MSW,Yemmiganur_AP37TE7155_20250706_161200_1st_front.jpg,Yemmiganur_AP37TE7155_20250706_161203_1st_back.jpg,Yemmiganur_AP37TE7155_20250706_162231_2nd_front.jpg,Yemmiganur_AP37TE7155_20250706_162235_2nd_back.jpg,Avijit Mondal,admin,2025-07-06 18:04:44,complete,18410,Saurashtra_Enviro_Projects_Pvt._Ltd./Yemmiganur/2025-07-06/json_backups/Saurashtra_Enviro_Projects_Pvt._Ltd./Yemmiganur/T0386/20250706_180444.json,2025-07-07 3:50:19,Saurashtra_Enviro_Projects_Pvt._Ltd./Yemmiganur
2025-07-06,15:19:02,Yemmiganur,Kurnool,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0381,AP29U9582,On-site,28630,06-07-2025 15:15:02,10640,06-07-2025 15:18:52,17990,Legacy/MSW,Yemmiganur_AP29U9582_20250706_151506_1st_front.jpg,Yemmiganur_AP29U9582_20250706_151509_1st_back.jpg,Yemmiganur_AP29U9582_20250706_151856_2nd_front.jpg,Yemmiganur_AP29U9582_20250706_151859_2nd_back.jpg,Avijit Mondal,admin,2025-07-06 18:04:35,complete,17990,Saurashtra_Enviro_Projects_Pvt._Ltd./Yemmiganur/2025-07-06/json_backups/Saurashtra_Enviro_Projects_Pvt._Ltd./Yemmiganur/T0381/20250706_180435.json,2025-07-07 3:50:19,Saurashtra_Enviro_Projects_Pvt._Ltd./Yemmiganur
2025-07-06,17:10:17,Yemmiganur,Kurnool,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0391,AP29U9582,On-site,28430,06-07-2025 17:03:49,10670,06-07-2025 17:10:00,17760,Legacy/MSW,Yemmiganur_AP29U9582_20250706_170357_1st_front.jpg,Yemmiganur_AP29U9582_20250706_170400_1st_back.jpg,Yemmiganur_AP29U9582_20250706_171011_2nd_front.jpg,Yemmiganur_AP29U9582_20250706_171014_2nd_back.jpg,Avijit Mondal,admin,2025-07-06 18:04:58,complete,17760,Saurashtra_Enviro_Projects_Pvt._Ltd./Yemmiganur/2025-07-06/json_backups/Saurashtra_Enviro_Projects_Pvt._Ltd./Yemmiganur/T0391/20250706_180458.json,2025-07-07 3:50:19,Saurashtra_Enviro_Projects_Pvt._Ltd./Yemmiganur
2025-07-06,16:30:51,Yemmiganur,Kurnool,Saurashtra Enviro Projects Pvt. Ltd.,Legacy/MSW,T0387,AP29U9582,On-site,30020,06-07-2025 16:23:57,10650,06-07-2025 16:30:35,19370,Legacy/MSW,Yemmiganur_AP29U9582_20250706_162408_1st_front.jpg,Yemmiganur_AP29U9582_20250706_162411_1st_back.jpg,Yemmiganur_AP29U9582_20250706_163045_2nd_front.jpg,Yemmiganur_AP29U9582_20250706_163048_2nd_back.jpg,Avijit Mondal,admin,2025-07-06 18:04:45,complete,19370,Saurashtra_Enviro_Projects_Pvt._Ltd./Yemmiganur/2025-07-06/json_backups/Saurashtra_Enviro_Projects_Pvt._Ltd./Yemmiganur/T0387/20250706_180445.json,2025-07-07 3:50:19,Saurashtra_Enviro_Projects_Pvt._Ltd./Yemmiganur
